"MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Alley","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Roof.Style","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Pool.QC","Fence","Misc.Feature","Misc.Val","SalePrice","Porch.Sq.Feet","Tot.Bathrooms","House.Age"
75,"RL",102,15863,"No alley access","Reg","Lvl","Other","Gtl","SWISU","Norm","1Fam","Other",7,3,"Gable","Wd Sdng","Plywood","None",0,"TA","TA","Other","TA","TA","No","GLQ",523,"Unf",0,301,824,"GasA","Ex","Y","SBrkr",1687,998,397,3082,5,1,"TA",12,"Typ",2,"TA","Other","Fin",2,672,"TA","TA","Y",136,"No","No fence","No additional feature",0,197000,63,3.5,39
70,"RL",43,5707,"No alley access","Reg","Other","Inside","Gtl","SWISU","Other","1Fam","Other",6,6,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,583,583,"GasA","Other","Y","Other",647,595,0,1242,3,1,"TA",6,"Typ",1,"Gd","Other","Unf",1,180,"Other","TA","Y",329,"No","No fence","No additional feature",0,105000,96,1.5,59
50,"RL",65,7804,"No alley access","Reg","Lvl","Inside","Gtl","SWISU","Norm","1Fam","Other",4,3,"Gable","WdShing","Plywood","None",0,"TA","TA","Other","TA","TA","No","BLQ",622,"Unf",0,500,1122,"GasA","TA","Y","SBrkr",1328,653,0,1981,4,1,"Other",7,"Other",2,"TA","Other","Unf",2,576,"TA","TA","Y",431,"No","Other","No additional feature",0,135000,44,3,59
30,"RL",64,8574,"No alley access","Reg","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","1Story",6,8,"Gable","Stucco","Stucco","None",0,"Other","TA","Other","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","Ex","Y","SBrkr",1232,0,0,1232,3,1,"Other",6,"Typ",1,"Gd","Other","Unf",2,440,"TA","TA","Y",0,"No","No fence","No additional feature",0,147500,180,1,9
50,"RL",51,6171,"No alley access","Reg","Lvl","Inside","Gtl","SWISU","Norm","1Fam","Other",6,6,"Gable","WdShing","Wd Shng","None",0,"TA","TA","Other","TA","TA","No","BLQ",264,"Unf",0,712,976,"GasA","Ex","Y","SBrkr",1160,448,0,1608,3,1,"Other",7,"Typ",1,"Gd","Other","Unf",1,216,"Other","TA","Y",147,"No","Other","No additional feature",0,137450,16,2.5,19
70,"RL",60,7200,"No alley access","Reg","Lvl","Inside","Gtl","SWISU","Other","1Fam","Other",7,9,"Gable","Wd Sdng","Wd Sdng","None",0,"Other","Other","PConc","Gd","Other","No","ALQ",350,"Other",210,0,560,"GasA","Ex","Y","SBrkr",575,560,0,1135,3,1,"Other",6,"Typ",0,"No fireplace","Other","RFn",2,576,"TA","TA","Y",256,"No","Other","No additional feature",0,155000,0,2,2
70,"RL",0,7500,"No alley access","Other","Other","Inside","Gtl","Crawfor","Norm","1Fam","Other",6,7,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",547,"Unf",0,224,771,"GasA","Other","Y","SBrkr",753,741,0,1494,3,1,"Other",7,"Typ",2,"Gd","Attchd","Unf",1,213,"TA","TA","Other",0,"No","No fence","No additional feature",0,177500,224,1,59
20,"RL",80,14680,"Other","Other","Other","Inside","Gtl","Crawfor","Norm","1Fam","1Story",5,4,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",793,"Unf",0,480,1273,"GasA","Ex","Y","SBrkr",1273,0,0,1273,2,1,"TA",5,"Typ",0,"No fireplace","Attchd","Unf",1,307,"TA","TA","Y",483,"No","Other","No additional feature",0,155000,115,1,49
160,"Other",24,1612,"No alley access","Reg","Lvl","Inside","Gtl","Small neighborhood","Norm","Other","Other",6,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,561,561,"GasA","TA","Y","SBrkr",561,668,0,1229,2,1,"TA",5,"Typ",1,"TA","Attchd","Fin",2,462,"TA","TA","Y",154,"No","Other","No additional feature",0,121000,0,1.5,29
80,"RL",0,13607,"No alley access","Other","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","Other",6,6,"Gable","VinylSd","VinylSd","Other",242,"TA","Other","CBlock","TA","TA","No","ALQ",454,"Unf",0,118,572,"GasA","Other","Y","SBrkr",1182,800,0,1982,3,1,"TA",6,"Typ",1,"TA","Other","Fin",2,501,"TA","TA","Y",400,"No","No fence","Other",1500,208000,112,3.5,23
20,"RL",0,17597,"No alley access","Reg","Other","Inside","Gtl","Crawfor","Norm","1Fam","1Story",7,9,"Other","BrkFace","BrkFace","None",0,"Other","Other","CBlock","Gd","TA","No","GLQ",803,"Other",419,581,1803,"GasA","TA","Y","SBrkr",2365,0,0,2365,3,1,"Other",7,"Other",2,"Gd","Attchd","Fin",2,551,"TA","TA","Y",200,"No","Other","No additional feature",0,315000,144,3,0
70,"Other",59,10690,"No alley access","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","Other",5,7,"Other","VinylSd","VinylSd","None",0,"TA","Other","CBlock","TA","Other","No","Rec",456,"Unf",0,216,672,"GasA","Other","Y","Other",672,672,0,1344,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",1,468,"TA","Other","Y",0,"No","No fence","No additional feature",0,147000,346,1,12
70,"Other",50,8660,"No alley access","Reg","Other","Inside","Gtl","IDOTRR","Norm","1Fam","Other",5,6,"Other","AsbShng","AsbShng","None",0,"TA","TA","Other","TA","TA","No","Unf",0,"Unf",0,760,760,"GasA","Ex","Other","SBrkr",928,928,312,2168,5,1,"Other",11,"Typ",0,"No fireplace","Other","Unf",2,576,"TA","TA","Y",467,"No","No fence","No additional feature",0,123000,238,2,16
70,"Other",60,6402,"No alley access","Reg","Lvl","Other","Gtl","IDOTRR","Norm","1Fam","Other",5,5,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","TA","Other","Unf",0,"Unf",0,596,596,"GasA","TA","Other","SBrkr",596,596,0,1192,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",1,189,"Other","Other","Other",0,"No","Other","No additional feature",0,78000,137,1,59
20,"RL",43,12118,"No alley access","Other","Lvl","Other","Gtl","Mitchel","Norm","1Fam","1Story",7,5,"Other","VinylSd","VinylSd","Other",108,"Other","TA","PConc","Other","TA","Other","Unf",0,"Unf",0,1710,1710,"GasA","Ex","Y","SBrkr",1710,0,0,1710,3,1,"Other",7,"Typ",1,"Gd","Attchd","Fin",2,550,"TA","TA","Y",100,"No","No fence","No additional feature",0,240000,228,2,4
60,"RL",71,12209,"No alley access","Other","Lvl","Other","Gtl","Mitchel","Norm","1Fam","Other",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Other","TA","No","ALQ",690,"Unf",0,114,804,"GasA","Ex","Y","SBrkr",804,1157,0,1961,3,1,"Other",7,"Typ",1,"TA","Other","Fin",2,560,"TA","TA","Y",125,"No","No fence","No additional feature",0,215000,192,3.5,7
85,"RL",72,9360,"No alley access","Reg","Other","Inside","Gtl","Mitchel","Norm","1Fam","Other",6,7,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Other","GLQ",841,"Other",116,0,957,"GasA","TA","Y","SBrkr",1287,0,0,1287,2,1,"TA",5,"Typ",2,"Other","Attchd","RFn",2,541,"TA","TA","Y",302,"No","Other","No additional feature",0,173000,159,2.5,32
90,"RL",75,10125,"No alley access","Reg","Lvl","Inside","Gtl","Mitchel","Norm","Other","Other",5,5,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","Other","Other","Other","Other",0,"Other",0,0,0,"GasA","TA","Y","SBrkr",1302,432,0,1734,4,2,"Other",8,"Typ",0,"No fireplace","Attchd","Unf",2,539,"TA","TA","Y",0,"No","No fence","No additional feature",0,126000,0,2,32
20,"RL",150,215245,"No alley access","Other","Other","Inside","Other","Timber","Norm","1Fam","1Story",7,5,"Other","BrkFace","BrkFace","None",0,"TA","TA","CBlock","Gd","TA","Other","ALQ",1236,"Other",820,80,2136,"Other","TA","Y","SBrkr",2036,0,0,2036,3,1,"TA",8,"Typ",2,"Gd","Attchd","RFn",2,513,"TA","TA","Y",0,"No","No fence","No additional feature",0,375000,0,4,44
20,"RL",89,12898,"No alley access","Other","Other","Inside","Gtl","Timber","Norm","1Fam","1Story",9,5,"Other","VinylSd","VinylSd","Other",70,"Other","TA","PConc","Other","TA","Other","GLQ",1022,"Unf",0,598,1620,"GasA","Ex","Y","SBrkr",1620,0,0,1620,2,1,"Other",6,"Typ",1,"Other","Attchd","Fin",3,912,"TA","TA","Y",228,"No","No fence","No additional feature",0,315500,0,3,1
20,"RL",113,13438,"No alley access","Other","Other","Other","Gtl","Timber","Norm","1Fam","1Story",9,5,"Gable","CemntBd","CmentBd","Other",246,"Other","TA","CBlock","Other","TA","Other","GLQ",1758,"Unf",0,432,2190,"GasA","Ex","Y","SBrkr",2036,0,0,2036,3,1,"Other",9,"Typ",1,"Other","Attchd","Fin",3,780,"TA","TA","Y",90,"No","No fence","No additional feature",0,410000,154,3,1
20,"RL",79,14463,"No alley access","Other","Other","Other","Gtl","Timber","Norm","1Fam","1Story",9,5,"Gable","CemntBd","CmentBd","Other",406,"Other","TA","PConc","Other","TA","Other","GLQ",1115,"Unf",0,526,1641,"GasA","Ex","Y","SBrkr",1641,0,0,1641,3,1,"Other",7,"Typ",0,"No fireplace","Attchd","Fin",3,885,"TA","TA","Y",0,"No","No fence","No additional feature",0,316500,95,3,1
60,"RL",0,9839,"No alley access","Other","Lvl","Other","Gtl","Timber","Norm","1Fam","Other",6,8,"Gable","MetalSd","MetalSd","None",0,"TA","Other","PConc","Gd","TA","No","ALQ",462,"Unf",0,250,712,"GasA","Ex","Y","SBrkr",1375,862,0,2237,3,1,"Other",7,"Typ",1,"TA","Other","Fin",2,440,"TA","TA","Y",305,"No","No fence","Other",2500,204000,24,2.5,3
80,"RL",125,14419,"No alley access","Other","Lvl","Other","Gtl","Timber","Norm","1Fam","Other",7,5,"Other","Plywood","Plywood","Other",310,"TA","TA","PConc","Gd","TA","Other","GLQ",904,"Other",624,117,1645,"GasA","Ex","Y","SBrkr",1479,0,0,1479,3,1,"Other",7,"Other",1,"Other","Attchd","Fin",2,578,"TA","TA","Y",224,"No","No fence","No additional feature",0,213500,238,4.5,20
20,"RL",100,21750,"No alley access","Reg","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","1Story",5,4,"Other","HdBoard","HdBoard","Other",75,"TA","Other","Other","Other","Other","Other","Other",0,"Other",0,0,0,"GasA","TA","Y","SBrkr",1771,0,0,1771,3,1,"TA",9,"Other",1,"TA","Attchd","Unf",2,336,"TA","TA","Y",0,"No","Other","No additional feature",0,115000,0,1,3
120,"Other",32,4500,"No alley access","Reg","Lvl","Other","Gtl","Mitchel","Norm","Other","1Story",6,5,"Other","VinylSd","VinylSd","Other",320,"TA","TA","PConc","Other","TA","No","GLQ",866,"Unf",0,338,1204,"GasA","Ex","Y","SBrkr",1204,0,0,1204,2,1,"TA",5,"Typ",0,"No fireplace","Attchd","Fin",2,412,"TA","TA","Y",0,"No","No fence","No additional feature",0,162000,247,3,11
20,"RL",62,9858,"No alley access","Reg","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","1Story",5,6,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",510,"Unf",0,354,864,"GasA","TA","Y","SBrkr",874,0,0,874,3,1,"TA",5,"Typ",0,"No fireplace","Attchd","RFn",1,288,"TA","TA","Y",33,"No","Other","Other",600,130000,0,2,41
160,"Other",21,2217,"No alley access","Reg","Lvl","Inside","Gtl","MeadowV","Norm","Other","Other",4,4,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",273,"Other",273,0,546,"GasA","TA","Y","SBrkr",546,546,0,1092,3,1,"TA",6,"Typ",0,"No fireplace","Attchd","RFn",1,286,"TA","TA","Y",238,"No","No fence","No additional feature",0,88000,0,1.5,39
80,"RL",62,7706,"No alley access","Reg","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","Other",6,5,"Gable","HdBoard","HdBoard","None",0,"TA","Other","CBlock","Gd","TA","Other","Rec",114,"Other",270,0,384,"GasA","Ex","Y","SBrkr",1091,0,0,1091,2,1,"TA",5,"Typ",0,"No fireplace","Attchd","Fin",1,429,"TA","TA","Y",280,"No","No fence","Other",700,131250,0,1.5,13
85,"RL",70,7669,"No alley access","Reg","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","Other",5,6,"Gable","HdBoard","Wd Shng","None",0,"TA","TA","PConc","Gd","TA","Other","GLQ",718,"Other",110,0,828,"GasA","TA","Y","SBrkr",883,0,0,883,2,1,"TA",5,"Typ",1,"Other","Other","Unf",2,698,"TA","TA","Y",100,"No","Other","No additional feature",0,149000,32,2,16
50,"RL",85,14115,"No alley access","Other","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","Other",5,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","Other","Gd","TA","No","GLQ",732,"Unf",0,64,796,"GasA","Ex","Y","SBrkr",796,566,0,1362,1,1,"TA",5,"Typ",0,"No fireplace","Attchd","Unf",2,480,"TA","TA","Y",40,"No","Other","Other",700,143000,350,2.5,14
60,"RL",62,10429,"No alley access","Reg","Lvl","Inside","Gtl","Mitchel","Norm","1Fam","Other",5,5,"Gable","HdBoard","Wd Shng","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",330,"Unf",0,294,624,"GasA","TA","Y","SBrkr",624,663,0,1287,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",2,440,"TA","TA","Y",150,"No","No fence","No additional feature",0,130000,0,1.5,17
20,"RL",0,9819,"No alley access","Other","Lvl","Inside","Other","Mitchel","Norm","1Fam","1Story",6,5,"Gable","Plywood","ImStucc","None",0,"TA","TA","PConc","TA","TA","Other","ALQ",1567,"Unf",0,0,1567,"GasA","TA","Y","SBrkr",1567,0,0,1567,2,1,"Other",5,"Typ",2,"TA","Attchd","RFn",2,714,"TA","TA","Y",264,"No","No fence","No additional feature",0,196000,32,3,32
20,"RL",0,12925,"No alley access","Other","Lvl","Other","Gtl","NAmes","Norm","1Fam","1Story",6,7,"Gable","BrkFace","Plywood","None",0,"TA","TA","CBlock","TA","TA","Other","BLQ",865,"Unf",0,340,1205,"GasA","Ex","Y","SBrkr",2117,0,0,2117,4,1,"TA",7,"Typ",2,"Gd","Attchd","Fin",2,550,"TA","TA","Y",0,"No","No fence","No additional feature",0,237500,42,2.5,38
60,"RL",72,8702,"No alley access","Other","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","Other",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","BLQ",706,"Unf",0,220,926,"GasA","Ex","Y","SBrkr",926,678,0,1604,3,1,"TA",7,"Typ",1,"TA","Attchd","Fin",2,470,"TA","TA","Y",0,"No","No fence","No additional feature",0,187500,36,2.5,10
60,"RL",59,9042,"No alley access","Other","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","Other",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Other","GLQ",828,"Unf",0,115,943,"GasA","Other","Y","SBrkr",943,695,0,1638,3,1,"TA",7,"Typ",2,"TA","Attchd","Fin",2,472,"TA","TA","Y",100,"No","No fence","No additional feature",0,192000,38,3.5,10
60,"RL",0,15038,"No alley access","Other","Lvl","Other","Gtl","Gilbert","Norm","1Fam","Other",6,5,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Rec",138,"Unf",0,778,916,"GasA","Other","Y","SBrkr",916,720,0,1636,3,1,"TA",7,"Typ",1,"TA","Attchd","Fin",2,386,"TA","TA","Y",168,"No","No fence","No additional feature",0,173000,84,2.5,12
60,"RL",57,21872,"No alley access","Other","Other","Other","Gtl","Gilbert","Norm","1Fam","Other",7,5,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Other","GLQ",604,"Unf",0,125,729,"GasA","Ex","Y","SBrkr",729,717,0,1446,3,1,"TA",6,"Typ",1,"TA","Attchd","Unf",2,406,"TA","TA","Y",264,"No","No fence","No additional feature",0,175000,22,3,11
120,"RL",45,6264,"No alley access","Other","Lvl","Other","Gtl","StoneBr","Norm","1Fam","1Story",8,5,"Gable","CemntBd","CmentBd","None",0,"Other","TA","PConc","Other","TA","Other","GLQ",656,"Unf",0,1008,1664,"GasA","Ex","Y","SBrkr",1682,0,0,1682,1,1,"Other",6,"Other",1,"TA","Attchd","Fin",2,528,"TA","TA","Y",0,"No","No fence","No additional feature",0,247900,0,2.5,11
120,"RL",41,5395,"No alley access","Other","Other","Inside","Gtl","StoneBr","Norm","Other","1Story",8,5,"Gable","HdBoard","HdBoard","None",0,"Other","TA","PConc","Gd","TA","No","GLQ",733,"Unf",0,604,1337,"GasA","Other","Y","SBrkr",1337,0,0,1337,2,1,"Other",5,"Typ",1,"TA","Attchd","RFn",2,462,"TA","TA","Y",96,"No","No fence","No additional feature",0,180000,238,3,15
120,"RL",39,5070,"No alley access","Other","Other","Inside","Gtl","StoneBr","Norm","Other","1Story",8,5,"Gable","HdBoard","HdBoard","None",0,"Other","TA","PConc","Gd","TA","Other","Unf",0,"Unf",0,1280,1280,"GasA","Ex","Y","SBrkr",1280,0,0,1280,2,1,"Other",5,"Typ",0,"No fireplace","Attchd","RFn",2,506,"TA","TA","Y",0,"No","No fence","No additional feature",0,180000,226,2,16
60,"RL",100,10839,"No alley access","Other","Lvl","Other","Gtl","Gilbert","Norm","1Fam","Other",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,926,926,"GasA","Ex","Y","SBrkr",926,678,0,1604,3,1,"TA",7,"Typ",1,"TA","Attchd","Fin",2,470,"TA","TA","Y",0,"No","No fence","No additional feature",0,181000,36,2.5,10
60,"RL",0,14067,"No alley access","Reg","Lvl","Other","Gtl","Gilbert","Norm","1Fam","Other",6,5,"Gable","HdBoard","HdBoard","Other",194,"TA","TA","PConc","Gd","TA","No","ALQ",504,"Unf",0,332,836,"GasA","Other","Y","SBrkr",851,858,0,1709,3,1,"Other",7,"Typ",0,"No fireplace","Attchd","Fin",2,416,"TA","TA","Y",0,"No","Other","No additional feature",0,185000,40,3.5,17
60,"RL",101,13543,"No alley access","Other","Other","Other","Gtl","StoneBr","Norm","1Fam","Other",8,5,"Gable","VinylSd","VinylSd","Other",130,"Other","TA","PConc","Other","TA","Other","GLQ",16,"Unf",0,1152,1168,"GasA","Ex","Y","SBrkr",1168,1332,0,2500,5,1,"Other",9,"Typ",1,"Gd","Other","Fin",3,683,"TA","TA","Y",192,"No","No fence","No additional feature",0,355000,32,3.5,3
60,"RL",77,11198,"No alley access","Other","Lvl","Inside","Gtl","StoneBr","Norm","1Fam","Other",9,5,"Other","VinylSd","VinylSd","Other",245,"Other","TA","PConc","Gd","Other","No","Unf",0,"Unf",0,1122,1122,"GasA","Ex","Y","SBrkr",1134,1370,0,2504,4,1,"Other",11,"Typ",1,"Gd","Other","Fin",3,656,"TA","TA","Y",144,"No","No fence","No additional feature",0,325000,39,2.5,1
120,"RL",60,8118,"No alley access","Reg","Other","Inside","Gtl","StoneBr","Other","Other","1Story",9,5,"Other","MetalSd","MetalSd","Other",178,"Other","TA","PConc","Other","TA","Other","GLQ",1034,"Unf",0,676,1710,"GasA","Ex","Y","SBrkr",1710,0,0,1710,2,1,"Other",6,"Typ",1,"Gd","Attchd","RFn",2,557,"TA","TA","Y",156,"No","No fence","No additional feature",0,334000,48,3,1
60,"RL",46,20544,"No alley access","Other","Lvl","Other","Gtl","NWAmes","Norm","1Fam","Other",7,6,"Gable","Plywood","Plywood","Other",123,"TA","Other","CBlock","Gd","TA","No","Unf",0,"Unf",0,791,791,"GasA","Other","Y","SBrkr",1236,857,0,2093,3,1,"TA",7,"Typ",1,"TA","Attchd","Fin",2,542,"TA","TA","Y",364,"No","Other","No additional feature",0,215000,63,2.5,17
20,"RL",63,12680,"No alley access","Other","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",7,6,"Gable","Plywood","Wd Sdng","Other",102,"Other","TA","CBlock","Gd","Other","Other","GLQ",983,"Unf",0,692,1675,"GasA","Ex","Y","SBrkr",1688,0,0,1688,2,1,"Other",6,"Typ",1,"Other","Attchd","RFn",2,528,"TA","TA","Y",0,"No","No fence","No additional feature",0,226500,189,3,20
60,"RL",80,10400,"No alley access","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","Other",7,6,"Gable","HdBoard","HdBoard","Other",280,"TA","TA","CBlock","Gd","TA","Other","Unf",0,"Unf",0,738,738,"GasA","TA","Y","SBrkr",1277,767,0,2044,3,1,"TA",7,"Other",1,"TA","Attchd","Unf",2,489,"TA","TA","Y",28,"No","No fence","No additional feature",0,185000,73,2.5,20
60,"RL",75,9743,"No alley access","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","Other",5,6,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Other","No","BLQ",280,"Unf",0,440,720,"GasA","Other","Y","SBrkr",720,588,0,1308,3,1,"TA",7,"Typ",0,"No fireplace","Other","Unf",2,484,"TA","TA","Y",0,"No","No fence","No additional feature",0,146900,0,1.5,39
60,"RL",0,12511,"No alley access","Other","Lvl","Other","Gtl","NWAmes","Norm","1Fam","Other",7,7,"Other","Plywood","Plywood","Other",168,"Other","TA","PConc","Gd","TA","No","ALQ",988,"Unf",0,432,1420,"GasA","Ex","Y","SBrkr",1420,1420,0,2840,4,1,"Other",8,"Other",2,"Gd","Attchd","Fin",4,1314,"TA","Other","Y",0,"No","Other","No additional feature",0,292500,224,3,30
20,"RL",80,10400,"No alley access","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,5,"Gable","HdBoard","HdBoard","Other",120,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1444,1444,"GasA","TA","Y","SBrkr",1444,0,0,1444,2,1,"TA",5,"Typ",1,"Gd","Attchd","Unf",2,473,"TA","TA","Y",0,"No","Other","No additional feature",0,159900,24,2,32
20,"RL",80,10000,"No alley access","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",5,6,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",1084,"Unf",0,92,1176,"GasA","Other","Y","SBrkr",1178,0,0,1178,3,1,"Other",5,"Typ",1,"Other","Attchd","Unf",2,439,"TA","TA","Y",224,"No","Other","No additional feature",0,157000,0,2,8
90,"RL",60,9000,"No alley access","Reg","Lvl","Other","Gtl","NAmes","Norm","Other","Other",5,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","Other","Unf",0,"Unf",0,896,896,"GasA","TA","Y","SBrkr",896,896,0,1792,4,2,"TA",8,"Typ",0,"No fireplace","Other","Unf",2,480,"TA","TA","Y",0,"No","No fence","No additional feature",0,133000,45,3,34
20,"RL",63,7560,"No alley access","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,5,"Other","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","No","Rec",119,"Other",613,132,864,"GasA","TA","Y","SBrkr",864,0,0,864,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",2,576,"TA","TA","Y",0,"No","No fence","No additional feature",0,123000,0,2,37
20,"RL",0,12735,"No alley access","Other","Lvl","Other","Gtl","NAmes","Norm","1Fam","1Story",4,5,"Other","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",600,"Unf",0,264,864,"GasA","TA","Y","SBrkr",864,0,0,864,3,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",2,576,"TA","TA","Y",216,"No","Other","No additional feature",0,111250,0,1,36
160,"Other",21,1680,"No alley access","Reg","Lvl","Inside","Gtl","BrDale","Norm","Other","Other",6,5,"Gable","HdBoard","HdBoard","Other",359,"TA","TA","CBlock","TA","TA","No","Other",458,"Unf",0,25,483,"GasA","TA","Y","SBrkr",483,504,0,987,2,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",1,264,"TA","TA","Y",52,"No","No fence","No additional feature",0,103400,0,2,35
160,"Other",21,1890,"No alley access","Reg","Lvl","Inside","Gtl","BrDale","Norm","Other","Other",6,6,"Gable","HdBoard","HdBoard","Other",422,"TA","TA","CBlock","TA","TA","No","Other",483,"Unf",0,0,483,"GasA","Other","Y","SBrkr",483,504,0,987,2,1,"TA",5,"Typ",0,"No fireplace","Other","Unf",1,352,"TA","TA","Y",411,"No","No fence","No additional feature",0,100500,0,1.5,36
160,"Other",21,1680,"No alley access","Reg","Lvl","Inside","Gtl","BrDale","Norm","Other","Other",5,5,"Gable","HdBoard","HdBoard","Other",356,"TA","TA","CBlock","TA","TA","No","Rec",350,"Unf",0,280,630,"GasA","TA","Y","SBrkr",630,672,0,1302,3,1,"TA",6,"Typ",0,"No fireplace","Other","Unf",1,264,"TA","TA","Y",0,"No","No fence","No additional feature",0,111750,0,2.5,36
160,"RL",24,2308,"No alley access","Reg","Lvl","Other","Gtl","NPkVill","Norm","Other","Other",6,6,"Gable","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",286,"Other",294,275,855,"GasA","Other","Y","SBrkr",855,601,0,1456,4,1,"TA",7,"Typ",0,"No fireplace","Attchd","RFn",2,460,"TA","TA","Y",0,"No","No fence","No additional feature",0,143000,0,2.5,33
20,"RL",105,13693,"No alley access","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story",8,5,"Other","VinylSd","VinylSd","Other",554,"Other","TA","PConc","Other","TA","Other","GLQ",1728,"Other",495,195,2418,"GasA","Ex","Y","SBrkr",2464,0,0,2464,4,1,"Other",9,"Typ",1,"Other","Attchd","Fin",3,650,"TA","TA","Y",358,"No","No fence","No additional feature",0,417500,78,3.5,1
20,"RL",104,14418,"No alley access","Other","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story",9,5,"Other","VinylSd","VinylSd","Other",480,"Other","TA","PConc","Other","TA","Other","GLQ",1375,"Unf",0,575,1950,"GasA","Ex","Y","SBrkr",1950,0,0,1950,2,1,"Other",7,"Typ",1,"Gd","Attchd","Fin",3,706,"TA","TA","Y",156,"No","No fence","No additional feature",0,383000,207,3,1
